episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_plan_found,planner_fallback_to_rl,planner_solved,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
234,0.0,255,0,0.4,4488,0,1,1,0,metric_ff,,-0.008749092929065228,3.3315660000080243,14.679429900017567
235,0.0,254,0,0.4,4488,0,1,1,0,metric_ff,,0.0006980400648899376,3.6225761999958195,15.79251940001268
236,0.0,259,0,0.36,4488,0,1,1,0,metric_ff,,-0.0011667382204905152,3.263242499961052,14.577576900017448
237,0.0,254,0,0.32,4488,0,1,1,0,metric_ff,,-0.001709126285277307,2.8073595000314526,14.792596599960234
238,0.0,252,0,0.28,4488,0,1,1,0,metric_ff,,-0.0016959405038505793,3.5282736000372097,14.124239399970975
239,0.0,259,0,0.28,4488,0,1,1,0,metric_ff,,-0.006507487501949072,3.1955109999980778,13.817049900011625
240,0.0,252,0,0.28,4488,0,1,1,0,metric_ff,,-0.006631393916904926,3.334638000000268,15.549179700028617
241,0.0,252,0,0.28,4488,0,1,1,0,metric_ff,,-0.0033836779184639454,3.577077599999029,14.120268800004851
242,0.0,252,0,0.24,4488,0,1,1,0,metric_ff,,0.001046982710249722,3.383980499987956,15.180930999980774
243,0.0,258,0,0.2,4488,0,1,1,0,metric_ff,,-0.012247003614902496,3.021863600006327,13.834635200037155
244,1.0,29,1,0.2,4517,0,1,1,0,metric_ff,,-0.003058213507756591,3.1037164999870583,4.991087300004438
245,0.0,261,0,0.2,4517,0,1,1,0,metric_ff,,-0.005044249817728996,3.545503999979701,14.212228999997023
246,0.0,255,0,0.16,4517,0,1,1,0,metric_ff,,-0.008283770643174648,3.1977721999865025,15.388404600031208
247,1.0,5,1,0.2,4522,1,1,0,1,metric_ff,,-0.02270088717341423,3.171619999979157,3.9564297000179067
248,0.0,257,0,0.16,4522,0,1,1,0,metric_ff,,-0.007423539645969868,3.614552700018976,15.95805349998409
249,0.0,252,0,0.16,4522,0,1,1,0,metric_ff,,-0.0004374984127935022,2.932390399975702,14.991796999995131
250,0.0,257,0,0.16,4522,0,1,1,0,metric_ff,,-0.016294239088892937,3.417812799976673,15.610716599971056
251,0.0,257,0,0.16,4522,0,1,1,0,metric_ff,,0.0005854249466210604,3.8387997000245377,16.067051900026854
252,1.0,6,1,0.2,4528,1,1,0,1,metric_ff,,-0.008985524997115135,3.164666500000749,4.0200549000292085
253,0.0,252,0,0.2,4528,0,1,1,0,metric_ff,,-0.007775587495416403,3.400889999989886,14.618947199953254
254,0.0,253,0,0.16,4528,0,1,1,0,metric_ff,,-0.015389086678624153,3.118749699962791,14.262140000006184
255,0.0,253,0,0.16,4528,0,1,1,0,metric_ff,,-0.015007460489869118,3.1616414000163786,15.215547400002833
256,0.0,253,0,0.16,4528,0,1,1,0,metric_ff,,-0.007187927141785622,3.640116200025659,14.59159709996311
257,0.0,253,0,0.12,4528,0,1,1,0,metric_ff,,-0.0025821418967097998,3.666975600004662,16.0554421999841
258,0.0,256,0,0.12,4528,0,1,1,0,metric_ff,,-0.026863722130656242,3.029741499980446,15.305350599985104
259,1.0,247,1,0.16,4775,0,1,1,0,metric_ff,,-0.0024153508711606264,2.8658626999822445,13.488302700046916
260,0.0,257,0,0.16,4775,0,1,1,0,metric_ff,,-0.016825895756483078,3.609154200006742,14.814674100023694
261,0.0,254,0,0.16,4775,0,1,1,0,metric_ff,,0.001571628381498158,3.3254256999935023,14.56544269999722
262,0.0,257,0,0.16,4775,0,1,1,0,metric_ff,,-0.0029368032701313496,2.574520800029859,14.05815120000625
263,0.0,256,0,0.16,4775,0,1,1,0,metric_ff,,-0.0038158767856657505,3.446687599993311,15.799799000029452
264,0.0,255,0,0.16,4775,0,1,1,0,metric_ff,,-0.007576832082122564,3.720522899995558,15.191828799957875
265,1.0,5,1,0.2,4780,1,1,0,1,metric_ff,,-0.010608255863189697,3.3029344999813475,4.125893699994776
266,1.0,71,1,0.24,4851,0,1,1,0,metric_ff,,-0.006741859018802643,3.1992184999980964,7.04882699996233
267,0.0,255,0,0.24,4851,0,1,1,0,metric_ff,,-0.028118742629885674,3.5125256999745034,15.711942500027362
268,0.0,257,0,0.24,4851,0,1,1,0,metric_ff,,-0.026620246469974518,3.612623299995903,15.873911799979396
269,1.0,221,1,0.24,5072,0,1,1,0,metric_ff,,-0.0016729927156120539,3.8303273000055924,14.360455800022464
270,0.0,263,0,0.24,5072,0,1,1,0,metric_ff,,-0.004585901740938425,3.0955083000008017,14.144972700043581
271,0.0,254,0,0.24,5072,0,1,1,0,metric_ff,,-0.002984656486660242,3.6438507999992,16.212390700005926
272,0.0,258,0,0.2,5072,0,1,1,0,metric_ff,,-0.002691141329705715,2.9411829999880865,13.811199599993415
273,0.0,255,0,0.2,5072,0,1,1,0,metric_ff,,-0.0025575191248208284,3.1785207000211813,15.367483099980745
274,0.0,258,0,0.2,5072,0,1,1,0,metric_ff,,0.00025581286172382534,3.24031979998108,15.457087900023907
275,0.0,252,0,0.2,5072,0,1,1,0,metric_ff,,-0.027726927772164345,2.922129600017797,13.416441200010013
276,0.0,256,0,0.2,5072,0,1,1,0,metric_ff,,-0.004610496107488871,2.644486600009259,14.927828299987596
277,0.0,255,0,0.16,5072,0,1,1,0,metric_ff,,-0.011835949495434761,2.840928799996618,14.368250600004103
278,0.0,255,0,0.16,5072,0,1,1,0,metric_ff,,-0.004137144889682531,3.2793712000129744,15.68790070002433
279,1.0,5,1,0.2,5077,1,1,0,1,metric_ff,,-0.00486255856230855,3.2115750000230037,4.082318299973849
280,0.0,255,0,0.2,5077,0,1,1,0,metric_ff,,-0.009164374321699142,2.851626399962697,15.4260629999917
281,0.0,259,0,0.2,5077,0,1,1,0,metric_ff,,-0.006817326415330172,3.023751500004437,14.11724970000796
282,0.0,258,0,0.2,5077,0,1,1,0,metric_ff,,-0.00823669321835041,3.1803395999595523,15.42301490000682
283,1.0,6,1,0.24,5083,1,1,0,1,metric_ff,,-0.006141467951238155,3.260933700017631,4.1690143999876454
284,0.0,253,0,0.2,5083,0,1,1,0,metric_ff,,0.0005645342171192169,3.1754686000058427,14.274623900011647
285,0.0,255,0,0.2,5083,0,1,1,0,metric_ff,,-0.0014089324977248907,3.414434100035578,14.662142599991057
286,0.0,251,0,0.2,5083,0,1,1,0,metric_ff,,-0.002447400474920869,2.9521536999964155,15.11550640000496
287,0.0,256,0,0.2,5083,0,1,1,0,metric_ff,,-0.02125164307653904,3.685080100025516,15.84103770001093
288,0.0,253,0,0.2,5083,0,1,1,0,metric_ff,,1.6650250472594053e-05,2.9802100000088103,13.958724900032394
289,0.0,252,0,0.2,5083,0,1,1,0,metric_ff,,-0.003884102450683713,3.6684505000011995,15.98915829998441
290,0.0,261,0,0.16,5083,0,1,1,0,metric_ff,,-0.026710469275712967,3.4224340000073425,14.509771799959708
291,0.0,254,0,0.12,5083,0,1,1,0,metric_ff,,-0.0121013717725873,3.60495449998416,16.035768600006122
292,0.0,253,0,0.12,5083,0,1,1,0,metric_ff,,-0.00012687525304500014,2.96956430003047,15.285652399994433
293,0.0,256,0,0.12,5083,0,1,1,0,metric_ff,,-0.0035974851343780756,2.8043433999991976,14.39657119999174
294,1.0,28,1,0.12,5111,0,1,1,0,metric_ff,,-0.02179206907749176,3.200711900019087,5.200442800007295
295,0.0,260,0,0.12,5111,0,1,1,0,metric_ff,,0.004158351104706526,3.507807599962689,14.476472100010142
296,0.0,253,0,0.12,5111,0,1,1,0,metric_ff,,-0.011952261440455914,3.5691834000172094,14.82952699996531
297,0.0,256,0,0.12,5111,0,1,1,0,metric_ff,,0.0012039573630318046,3.398319600033574,14.842851600027643
298,0.0,257,0,0.12,5111,0,1,1,0,metric_ff,,-0.001832476700656116,2.8176967999897897,14.305350799986627
299,0.0,255,0,0.12,5111,0,1,1,0,metric_ff,,-7.042776996968314e-05,2.9554311000392772,15.10935270000482
