episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_plan_found,planner_fallback_to_rl,planner_solved,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
227,0.0,252,0,0.36,3456,0,1,1,0,metric_ff,,-0.005458025727421045,2.6562064999889117,15.276790800009621
228,1.0,174,1,0.4,3630,0,1,1,0,metric_ff,,5.2132122618786525e-06,2.7372157000063453,10.487615399993956
229,0.0,260,0,0.36,3630,0,1,1,0,metric_ff,,5.513260475709103e-06,2.6786927999928594,13.853975300007733
230,1.0,6,1,0.4,3636,1,1,0,1,metric_ff,,5.231371687841602e-06,2.8647594999929424,3.636103400000138
231,0.0,254,0,0.4,3636,0,1,1,0,metric_ff,,-0.0031080374028533697,3.0447949999943376,15.691535199992359
232,0.0,254,0,0.36,3636,0,1,1,0,metric_ff,,6.323244178929599e-06,2.6890846000169404,15.372136999998474
233,0.0,255,0,0.36,3636,0,1,1,0,metric_ff,,-0.00931695755571127,2.794023099995684,14.06648100001621
234,0.0,255,0,0.36,3636,0,1,1,0,metric_ff,,5.1598372010630555e-06,2.66152730002068,15.767245199996978
235,0.0,255,0,0.32,3636,0,1,1,0,metric_ff,,6.6361735662212595e-06,2.7813371999945957,15.479630100016948
236,1.0,71,1,0.32,3707,0,1,1,0,metric_ff,,6.406746706488775e-06,2.749428099981742,6.541492400021525
237,0.0,257,0,0.32,3707,0,1,1,0,metric_ff,,4.354092197900172e-06,2.731583299988415,15.508711999980733
238,1.0,207,1,0.32,3914,0,1,1,0,metric_ff,,5.188504474062938e-06,2.6072378999961074,13.085911999980453
239,0.0,254,0,0.28,3914,0,1,1,0,metric_ff,,1.4620248293795157e-05,2.742455699975835,15.412919299997156
240,1.0,113,1,0.32,4027,0,1,1,0,metric_ff,,2.5636516056692926e-06,2.6239965000131633,8.789067700010492
241,1.0,5,1,0.36,4032,1,1,0,1,metric_ff,,2.8137876597611466e-06,2.6922525000118185,3.4048635000071954
242,0.0,255,0,0.32,4032,0,1,1,0,metric_ff,,-0.0005515811499208212,2.7895616999885533,15.231663000013214
243,0.0,252,0,0.32,4032,0,1,1,0,metric_ff,,5.737061655963771e-06,2.722334600024624,15.480778400000418
244,0.0,263,0,0.32,4032,0,1,1,0,metric_ff,,-0.005857542157173157,2.732872699998552,16.164688599994406
245,0.0,252,0,0.32,4032,0,1,1,0,metric_ff,,5.355117991712177e-06,2.768899999995483,14.004593299992848
246,0.0,257,0,0.32,4032,0,1,1,0,metric_ff,,5.301702458382351e-06,2.752202400006354,15.212633799994364
247,0.0,253,0,0.32,4032,0,1,1,0,metric_ff,,4.507949597609695e-06,2.611925999983214,13.590630699996836
248,0.0,255,0,0.32,4032,0,1,1,0,metric_ff,,1.6074142195066088e-06,2.641494399984367,14.158162600011565
249,0.0,260,0,0.32,4032,0,1,1,0,metric_ff,,3.5082709928246913e-06,2.7246144999808166,14.906847699981881
250,0.0,256,0,0.28,4032,0,1,1,0,metric_ff,,-0.0002278008178109303,2.788161599979503,14.306141399982153
251,0.0,256,0,0.24,4032,0,1,1,0,metric_ff,,-0.0024974190164357424,2.916221100022085,15.654650400014361
252,0.0,256,0,0.24,4032,0,1,1,0,metric_ff,,-0.014693504199385643,2.8512592000188306,16.122781399986707
253,0.0,255,0,0.2,4032,0,1,1,0,metric_ff,,-0.007612364366650581,2.72249820001889,15.285458700003801
254,0.0,254,0,0.2,4032,0,1,1,0,metric_ff,,-0.007689852267503738,2.583452799997758,15.432303000008687
255,0.0,254,0,0.16,4032,0,1,1,0,metric_ff,,-0.006623412016779184,2.780038400000194,15.132827699999325
256,0.0,257,0,0.16,4032,0,1,1,0,metric_ff,,0.0006081279134377837,2.691923100006534,14.055683299986413
257,0.0,253,0,0.16,4032,0,1,1,0,metric_ff,,-0.005413640756160021,2.6497814999893308,14.148724200000288
258,0.0,253,0,0.16,4032,0,1,1,0,metric_ff,,-0.005185758229345083,2.867783000023337,15.17744960001437
259,1.0,116,1,0.2,4148,0,1,1,0,metric_ff,,-0.021147962659597397,2.7474857000051998,9.004199999995762
260,0.0,251,0,0.2,4148,0,1,1,0,metric_ff,,-0.0032901023514568806,3.1015645999868866,15.709014100022614
261,1.0,194,1,0.2,4342,0,1,1,0,metric_ff,,-0.0022074792068451643,2.7058549000066705,12.683129399985773
262,1.0,5,1,0.24,4347,1,1,0,1,metric_ff,,-0.006048199720680714,2.722122200008016,3.5122891000064556
263,0.0,256,0,0.2,4347,0,1,1,0,metric_ff,,-0.010736511088907719,2.8555936999910045,15.106117199989967
264,0.0,257,0,0.2,4347,0,1,1,0,metric_ff,,0.0003848456253763288,2.7520442999957595,15.543802400003187
265,1.0,101,1,0.2,4448,0,1,1,0,metric_ff,,0.0006247866549529135,2.6144168000028003,8.033658500004094
266,0.0,258,0,0.16,4448,0,1,1,0,metric_ff,,-0.0016688694013282657,2.658120600011898,13.979511599987745
267,1.0,70,1,0.2,4518,0,1,1,0,metric_ff,,-0.0010161995887756348,2.7764859999879263,6.600082400022075
268,0.0,259,0,0.2,4518,0,1,1,0,metric_ff,,-0.002458605682477355,2.92533800000092,15.326344400004018
269,0.0,256,0,0.2,4518,0,1,1,0,metric_ff,,3.290973836556077e-06,2.7726380999956746,14.742677999980515
270,1.0,5,1,0.24,4523,1,1,0,1,metric_ff,,3.289319920440903e-06,2.6952232999901753,3.5366022000089288
271,0.0,259,0,0.24,4523,0,1,1,0,metric_ff,,4.231894308759365e-06,2.932165400008671,15.763018500001635
272,1.0,5,1,0.28,4528,1,1,0,1,metric_ff,,3.4772285744111286e-06,2.692009499995038,3.5220383999985643
273,0.0,257,0,0.28,4528,0,1,1,0,metric_ff,,-0.00041269705980084836,2.6229084999940824,15.27426689999993
274,0.0,259,0,0.28,4528,0,1,1,0,metric_ff,,-0.0039922213181853294,2.8147082999930717,14.026182800007518
275,0.0,255,0,0.28,4528,0,1,1,0,metric_ff,,-3.885092883137986e-05,2.712177299981704,15.710381500015501
276,1.0,5,1,0.32,4533,1,1,0,1,metric_ff,,8.629469903098652e-07,3.0020765000081155,3.873290400020778
277,0.0,255,0,0.32,4533,0,1,1,0,metric_ff,,9.416938837603084e-07,2.97376950000762,15.90580740000587
278,0.0,252,0,0.32,4533,0,1,1,0,metric_ff,,1.0712619769037701e-06,2.63557579999906,14.528578500001458
279,0.0,256,0,0.32,4533,0,1,1,0,metric_ff,,-0.0023053584154695272,2.7266552999790292,14.732814899994992
280,0.0,254,0,0.32,4533,0,1,1,0,metric_ff,,8.764621952650486e-07,2.7400300999870524,15.70777960002306
281,0.0,261,0,0.32,4533,0,1,1,0,metric_ff,,-0.0010164305567741394,3.0440854000044055,15.9330437000026
282,1.0,144,1,0.36,4677,0,1,1,0,metric_ff,,-0.002267827745527029,2.649907399987569,9.310066700010793
283,1.0,199,1,0.4,4876,0,1,1,0,metric_ff,,8.930534249884658e-07,2.828414299990982,12.466581500018947
284,1.0,5,1,0.4,4881,1,1,0,1,metric_ff,,-0.00012087481445632875,2.73458849999588,3.5984150000149384
285,0.0,251,0,0.4,4881,0,1,1,0,metric_ff,,8.547870038455585e-07,2.7847653000208084,15.541925600002287
286,0.0,255,0,0.36,4881,0,1,1,0,metric_ff,,8.802372803984326e-07,2.6537813000031747,15.803636099997675
287,1.0,75,1,0.36,4956,0,1,1,0,metric_ff,,1.09403993064916e-06,2.932006300019566,6.821597900008783
288,1.0,98,1,0.4,5054,0,1,1,0,metric_ff,,0.0005005706334486604,3.4586526000057347,8.972337999992305
289,0.0,255,0,0.4,5054,0,1,1,0,metric_ff,,-0.001074638101272285,2.7702365000150166,15.832984099979512
290,0.0,254,0,0.36,5054,0,1,1,0,metric_ff,,6.092567218729528e-06,2.6041706999822054,15.14142259999062
291,1.0,226,1,0.4,5280,0,1,1,0,metric_ff,,-0.0014116778038442135,3.156362599984277,14.312030799977947
292,1.0,6,1,0.4,5286,1,1,0,1,metric_ff,,-0.005172079894691706,2.7164896999893244,3.709955300000729
293,0.0,253,0,0.4,5286,0,1,1,0,metric_ff,,-0.0026573236100375652,2.711634600011166,14.637094900012016
294,0.0,254,0,0.4,5286,0,1,1,0,metric_ff,,-2.47353591475985e-06,2.9346112000057474,15.115063500008546
295,0.0,255,0,0.36,5286,0,1,1,0,metric_ff,,1.497492576163495e-06,2.9690418999816757,15.994744499999797
296,0.0,259,0,0.36,5286,0,1,1,0,metric_ff,,-0.000662907084915787,2.7827159999869764,16.02606810000725
297,0.0,258,0,0.32,5286,0,1,1,0,metric_ff,,-0.0005252138944342732,2.7942203000129666,13.977405599987833
298,1.0,5,1,0.36,5291,1,1,0,1,metric_ff,,-0.0006565824733115733,2.8818881000042893,3.8049065000086557
299,0.0,253,0,0.36,5291,0,1,1,0,metric_ff,,0.0016601973911747336,2.7272192999953404,14.581652799999574
