episode,reward,steps,success,success_ma25,cumulative_solution_length,planner_used,planner_plan_found,planner_fallback_to_rl,planner_solved,planner_backend,planner_error,rl_loss,rl_batch_seconds,episode_duration_seconds
231,1.0,60,1,0.36,3405,0,1,1,0,metric_ff,,-0.003357415087521076,3.639749900001334,7.796111400006339
232,1.0,160,1,0.4,3565,0,1,1,0,metric_ff,,-0.005126373376697302,3.6912519999896176,13.732637300010538
233,1.0,5,1,0.44,3570,1,1,0,1,metric_ff,,3.7794115996803157e-06,3.8980239999946207,4.941636300005484
234,1.0,6,1,0.44,3576,1,1,0,1,metric_ff,,-0.0042287190444767475,3.6496901999926195,4.923340600013034
235,1.0,231,1,0.48,3807,0,1,1,0,metric_ff,,-0.0010753505630418658,4.204890699998941,19.25072199999704
236,0.0,255,0,0.48,3807,0,1,1,0,metric_ff,,-0.0005262753111310303,3.8403374000045005,21.715056600020034
237,0.0,256,0,0.48,3807,0,1,1,0,metric_ff,,-0.003383934497833252,3.844609699997818,18.753399799985345
238,0.0,254,0,0.48,3807,0,1,1,0,metric_ff,,-0.0007802784093655646,3.605946599971503,19.376311899977736
239,0.0,253,0,0.48,3807,0,1,1,0,metric_ff,,-0.0046273572370409966,3.3115069000050426,20.402885499992408
240,0.0,259,0,0.44,3807,0,1,1,0,metric_ff,,5.573600356001407e-05,3.2974764999817125,19.331610799999908
241,0.0,253,0,0.4,3807,0,1,1,0,metric_ff,,-0.011704901233315468,3.58362859999761,20.101786999992328
242,0.0,254,0,0.4,3807,0,1,1,0,metric_ff,,-0.001075404230505228,3.5666122999973595,19.596885999984806
243,1.0,5,1,0.44,3812,1,1,0,1,metric_ff,,0.0005887370207346976,3.346517500001937,4.3578281000081915
244,0.0,257,0,0.44,3812,0,1,1,0,metric_ff,,-0.001487485133111477,3.558209099981468,21.94838640000671
245,0.0,255,0,0.44,3812,0,1,1,0,metric_ff,,-0.005811137147247791,3.8800053000159096,19.860528199991677
246,0.0,257,0,0.4,3812,0,1,1,0,metric_ff,,-0.0006673631723970175,3.9677716000005603,19.935313599999063
247,0.0,253,0,0.36,3812,0,1,1,0,metric_ff,,-0.008895974606275558,3.5594796999939717,21.30599439999787
248,0.0,256,0,0.32,3812,0,1,1,0,metric_ff,,-4.5097211113898084e-05,4.301781200018013,22.337326000008034
249,1.0,6,1,0.32,3818,1,1,0,1,metric_ff,,-0.00028424191987141967,3.561249200021848,4.588065199990524
250,1.0,206,1,0.32,4024,0,1,1,0,metric_ff,,5.714199232897954e-06,3.5746928000007756,16.80549400000018
251,0.0,256,0,0.32,4024,0,1,1,0,metric_ff,,3.710856253746897e-05,3.718186699989019,19.45113939998555
252,0.0,256,0,0.32,4024,0,1,1,0,metric_ff,,0.00047074665781110525,3.6260089999996126,21.498156200017547
253,0.0,252,0,0.32,4024,0,1,1,0,metric_ff,,1.7809454220696352e-05,3.840549700020347,19.717292399989674
254,0.0,258,0,0.32,4024,0,1,1,0,metric_ff,,-0.00012036032421747223,3.511143300012918,19.695690699998522
255,0.0,257,0,0.32,4024,0,1,1,0,metric_ff,,-0.0035906764678657055,4.188135999982478,19.74033440000494
256,1.0,108,1,0.32,4132,0,1,1,0,metric_ff,,-0.003903015283867717,3.378456799982814,11.814075400005095
257,0.0,263,0,0.28,4132,0,1,1,0,metric_ff,,-0.00621163472533226,3.9590431000106037,20.029808499995852
258,0.0,254,0,0.24,4132,0,1,1,0,metric_ff,,-0.0012479725992307067,3.8351229000254534,22.58295549999457
259,0.0,253,0,0.2,4132,0,1,1,0,metric_ff,,0.0020325500518083572,3.5345633999968413,19.666761600004975
260,0.0,261,0,0.16,4132,0,1,1,0,metric_ff,,-0.0038028329145163298,3.83061119998456,21.131369000009727
261,0.0,253,0,0.16,4132,0,1,1,0,metric_ff,,5.345194949768484e-06,3.3646194999746513,20.25302630002261
262,0.0,256,0,0.16,4132,0,1,1,0,metric_ff,,3.2396796996181365e-06,3.459818399976939,20.096606400009478
263,0.0,254,0,0.16,4132,0,1,1,0,metric_ff,,-0.006893806625157595,3.4314215000194963,21.14795630000299
264,0.0,256,0,0.16,4132,0,1,1,0,metric_ff,,-0.0008886608411557972,3.6355735000106506,19.447906900022645
265,0.0,256,0,0.16,4132,0,1,1,0,metric_ff,,0.0010026863310486078,3.8087009000009857,19.49102469999343
266,0.0,254,0,0.16,4132,0,1,1,0,metric_ff,,-0.0008158883429132402,4.067214000009699,19.549218500003917
267,0.0,252,0,0.16,4132,0,1,1,0,metric_ff,,0.0027396618388593197,3.6501183999935165,20.255576799972914
268,0.0,258,0,0.12,4132,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.0016056472668424249,4.171750999987125,22.14763110000058
269,1.0,173,1,0.16,4305,0,1,1,0,metric_ff,,-0.0009232169250026345,4.007469400006812,16.59541690000333
270,0.0,252,0,0.16,4305,0,1,1,0,metric_ff,,4.3635907331918133e-07,3.419731799978763,18.350053800008027
271,0.0,255,0,0.16,4305,0,1,1,0,metric_ff,,-0.003996448125690222,3.984469600021839,21.730177799996454
272,0.0,255,0,0.16,4305,0,1,1,0,metric_ff,,-0.0010606411378830671,3.7118099000072107,21.7406917999906
273,0.0,252,0,0.16,4305,0,1,1,0,metric_ff,,-0.004338029306381941,3.959496199997375,20.30173070001183
274,0.0,254,0,0.12,4305,0,1,1,0,metric_ff,,-0.006044924724847078,4.161009500006912,20.076446699997177
275,0.0,254,0,0.08,4305,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,0.0006320116808637977,3.667957400000887,21.66414639999857
276,1.0,168,1,0.12,4473,0,1,1,0,metric_ff,,0.0002576686383690685,4.011333700007526,15.461796099989442
277,0.0,254,0,0.12,4473,0,1,1,0,metric_ff,,0.0010677899699658155,3.7602650999906473,21.679345900018234
278,0.0,256,0,0.12,4473,0,1,1,0,metric_ff,,-0.0011295969597995281,3.9720835000043735,20.756997100019362
279,1.0,5,1,0.16,4478,1,1,0,1,metric_ff,,-0.0012374804355204105,3.8547821999818552,5.169317199994111
280,0.0,253,0,0.16,4478,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.007010862231254578,3.963121599983424,21.978037900000345
281,0.0,258,0,0.12,4478,0,1,1,0,metric_ff,,-0.00181212043389678,3.685277099983068,18.718279699998675
282,0.0,256,0,0.12,4478,0,1,1,0,metric_ff,,0.0009930083760991693,3.6094988999830093,19.774419800000032
283,1.0,18,1,0.16,4496,0,1,1,0,metric_ff,,-0.012308319099247456,3.7170226000016555,5.638511700002709
284,0.0,257,0,0.16,4496,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,0.0015482966555282474,4.035765499982517,22.154501899989555
285,1.0,5,1,0.2,4501,1,1,0,1,metric_ff,,-9.088019578484818e-05,4.109422100009397,5.38157999998657
286,0.0,259,0,0.2,4501,0,1,1,0,metric_ff,,-0.011611578054726124,3.882095399982063,20.88501319999341
287,0.0,258,0,0.2,4501,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.00021812503109686077,3.7676151000196114,21.29993179999292
288,0.0,253,0,0.2,4501,0,1,1,0,metric_ff,,-0.005773408804088831,4.1110862999921665,20.138017999997828
289,0.0,259,0,0.2,4501,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,-0.013468782417476177,3.8626547000021674,21.192565200006356
290,0.0,253,0,0.2,4501,0,1,1,0,metric_ff,,-0.007441817782819271,3.8713612999999896,20.802106499992078
291,0.0,257,0,0.2,4501,0,1,1,0,metric_ff,,-0.009823462925851345,3.91161040001316,21.57687019999139
292,1.0,5,1,0.24,4506,1,1,0,1,metric_ff,,0.00019565390539355576,3.64129870000761,4.808322600001702
293,0.0,257,0,0.24,4506,0,1,1,0,metric_ff,,-0.0025955920573323965,3.7028170000121463,21.397199699975317
294,0.0,253,0,0.2,4506,0,1,1,0,metric_ff,,-0.00080192054156214,3.472827000019606,19.432720300013898
295,1.0,5,1,0.24,4511,1,1,0,1,metric_ff,,-0.007836224511265755,3.706463199981954,4.9616642000037245
296,0.0,258,0,0.24,4511,0,1,1,0,metric_ff,,-0.00019485328812152147,3.6722617000050377,19.827785600005882
297,0.0,256,0,0.24,4511,0,1,1,0,metric_ff,,0.00014408236893359572,4.031566199992085,19.96122140000807
298,0.0,255,0,0.24,4511,0,1,1,0,metric_ff,,-0.009751277044415474,3.781148900015978,19.156245899997884
299,0.0,260,0,0.24,4511,0,0,0,0,none,RuntimeError: Metric-FF (WSL) timed out after 60s.,4.903464287053794e-05,4.164990500023123,21.705570699996315
